HOG	OG	Gene Tree Parent Clade	Auxenochlorella_protothecoides	Chlorella_A99	Chlorella_KRBP	Chlorella_Sorokiniana1602	Chlorella_VariabilisNC64A	Chlorella_Vulgaris2111P	Coccomyxa_SubellipsoideaC169	Micractinium_SAG24180	Scenedesmus_NREL	Scenedesmus_PABB004
N7.HOG0000469	OG0000097	n10					XP_005845437.1 hypothetical protein CHLNCDRAFT_137061 [Chlorella variabilis]					
N7.HOG0000470	OG0000097	n11					XP_005845439.1 hypothetical protein CHLNCDRAFT_137063 [Chlorella variabilis]					
N7.HOG0000471	OG0000097	n12					XP_005847273.1 hypothetical protein CHLNCDRAFT_59680 [Chlorella variabilis]	KAI3428646.1 hypothetical protein D9Q98_007469 [Chlorella vulgaris]				
N7.HOG0000472	OG0000097	n18					XP_005845312.1 hypothetical protein CHLNCDRAFT_137065 [Chlorella variabilis]	KAI3436172.1 hypothetical protein D9Q98_002228 [Chlorella vulgaris], KAI3436173.1 hypothetical protein D9Q98_002228 [Chlorella vulgaris]				
N7.HOG0000473	OG0000098	n1					XP_005843566.1 hypothetical protein CHLNCDRAFT_59812 [Chlorella variabilis]	KAI3432628.1 hypothetical protein D9Q98_004174 [Chlorella vulgaris]				
N7.HOG0000474	OG0000098	n13					XP_005852212.1 hypothetical protein CHLNCDRAFT_18230 [Chlorella variabilis]	KAI3429685.1 hypothetical protein D9Q98_005770 [Chlorella vulgaris]				
N7.HOG0000475	OG0000098	n18					XP_005850482.1 hypothetical protein CHLNCDRAFT_59566 [Chlorella variabilis]	KAI3435570.1 hypothetical protein D9Q98_001635 [Chlorella vulgaris]				
N7.HOG0000476	OG0000099	n7						KAI3430666.1 hypothetical protein D9Q98_005258 [Chlorella vulgaris]				
N7.HOG0000477	OG0000099	n11					XP_005847543.1 hypothetical protein CHLNCDRAFT_133737 [Chlorella variabilis]	KAI3425705.1 hypothetical protein D9Q98_007681 [Chlorella vulgaris]				
N7.HOG0000478	OG0000099	n15					XP_005850238.1 hypothetical protein CHLNCDRAFT_141891 [Chlorella variabilis]					
N7.HOG0000479	OG0000099	n16					XP_005849981.1 hypothetical protein CHLNCDRAFT_8109_ partial [Chlorella variabilis]	KAI3427940.1 hypothetical protein D9Q98_006330 [Chlorella vulgaris]				
N7.HOG0000480	OG0000099	n18					XP_005846452.1 hypothetical protein CHLNCDRAFT_135608 [Chlorella variabilis]	KAI3435873.1 hypothetical protein D9Q98_001931 [Chlorella vulgaris]				
N7.HOG0000481	OG0000100	n2					XP_005843553.1 hypothetical protein CHLNCDRAFT_140184 [Chlorella variabilis]	KAI3432619.1 hypothetical protein D9Q98_004165 [Chlorella vulgaris]				
N7.HOG0000482	OG0000100	n10					XP_005843628.1 hypothetical protein CHLNCDRAFT_59237 [Chlorella variabilis]	KAI3432569.1 hypothetical protein D9Q98_004118 [Chlorella vulgaris]				
N7.HOG0000483	OG0000100	n17					XP_005843554.1 hypothetical protein CHLNCDRAFT_59809 [Chlorella variabilis]	KAI3432618.1 hypothetical protein D9Q98_004164 [Chlorella vulgaris]				
N7.HOG0000484	OG0000101	n1					XP_005844402.1 hypothetical protein CHLNCDRAFT_32555 [Chlorella variabilis]	KAI3432837.1 hypothetical protein D9Q98_010421 [Chlorella vulgaris]				
N7.HOG0000485	OG0000101	n11					XP_005845497.1 hypothetical protein CHLNCDRAFT_6558_ partial [Chlorella variabilis]	KAI3436066.1 hypothetical protein D9Q98_002124 [Chlorella vulgaris]				
N7.HOG0000486	OG0000101	n17					XP_005846914.1 hypothetical protein CHLNCDRAFT_58067 [Chlorella variabilis]	KAI3438148.1 hypothetical protein D9Q98_000589 [Chlorella vulgaris]				
N7.HOG0000487	OG0000102	n5					XP_005850093.1 hypothetical protein CHLNCDRAFT_142154 [Chlorella variabilis], XP_005842556.1 hypothetical protein CHLNCDRAFT_144615 [Chlorella variabilis]	KAI3428153.1 hypothetical protein D9Q98_006537 [Chlorella vulgaris]				
N7.HOG0000488	OG0000102	n15					XP_005851884.1 hypothetical protein CHLNCDRAFT_33619 [Chlorella variabilis]	KAI3429699.1 hypothetical protein D9Q98_005784 [Chlorella vulgaris]				
N7.HOG0000489	OG0000102	n23					XP_005850092.1 hypothetical protein CHLNCDRAFT_142153 [Chlorella variabilis]					
N7.HOG0000490	OG0000103	n2					XP_005850895.1 hypothetical protein CHLNCDRAFT_140572 [Chlorella variabilis]	KAI3436738.1 hypothetical protein D9Q98_006153 [Chlorella vulgaris]				
N7.HOG0000491	OG0000103	n13					XP_005851744.1 hypothetical protein CHLNCDRAFT_133112 [Chlorella variabilis]	KAI3429436.1 hypothetical protein D9Q98_005530 [Chlorella vulgaris]				
N7.HOG0000492	OG0000103	n15					XP_005846568.1 hypothetical protein CHLNCDRAFT_135097 [Chlorella variabilis]	KAI3426054.1 hypothetical protein D9Q98_008022 [Chlorella vulgaris]				
N7.HOG0000493	OG0000103	n17					XP_005844902.1 hypothetical protein CHLNCDRAFT_26372_ partial [Chlorella variabilis]	KAI3431593.1 hypothetical protein D9Q98_004643 [Chlorella vulgaris]				
N7.HOG0000494	OG0000104	n1					XP_005851204.1 hypothetical protein CHLNCDRAFT_137888 [Chlorella variabilis]	KAI3433611.1 hypothetical protein D9Q98_003420 [Chlorella vulgaris]				
N7.HOG0000495	OG0000104	n12					XP_005851496.1 expressed protein [Chlorella variabilis]	KAI3433617.1 hypothetical protein D9Q98_003426 [Chlorella vulgaris]				
N7.HOG0000496	OG0000104	n13					XP_005851210.1 hypothetical protein CHLNCDRAFT_137899 [Chlorella variabilis]	KAI3433600.1 hypothetical protein D9Q98_003410 [Chlorella vulgaris]				
N7.HOG0000497	OG0000104	n18					XP_005851495.1 hypothetical protein CHLNCDRAFT_137881 [Chlorella variabilis]	KAI3433618.1 hypothetical protein D9Q98_003427 [Chlorella vulgaris]				
N7.HOG0000498	OG0000104	n23					XP_005851203.1 hypothetical protein CHLNCDRAFT_137886 [Chlorella variabilis]	KAI3433613.1 hypothetical protein D9Q98_003422 [Chlorella vulgaris]				
N7.HOG0000499	OG0000105	n2					XP_005843523.1 hypothetical protein CHLNCDRAFT_59252 [Chlorella variabilis], XP_005842773.1 hypothetical protein CHLNCDRAFT_144018_ partial [Chlorella variabilis]	KAI3432720.1 hypothetical protein D9Q98_004263 [Chlorella vulgaris], KAI3432721.1 hypothetical protein D9Q98_004263 [Chlorella vulgaris]				
N7.HOG0000500	OG0000105	n12					XP_005850389.1 hypothetical protein CHLNCDRAFT_20468 [Chlorella variabilis]	KAI3428256.1 hypothetical protein D9Q98_006635 [Chlorella vulgaris]				
N7.HOG0000501	OG0000105	n19					XP_005842774.1 hypothetical protein CHLNCDRAFT_144019 [Chlorella variabilis]	KAI3432725.1 hypothetical protein D9Q98_004267 [Chlorella vulgaris]				
N7.HOG0000502	OG0000106	n15					XP_005846592.1 hypothetical protein CHLNCDRAFT_9386_ partial [Chlorella variabilis]					
N7.HOG0000503	OG0000106	n17					XP_005845071.1 hypothetical protein CHLNCDRAFT_58686 [Chlorella variabilis]					
N7.HOG0000504	OG0000106	n19					XP_005851990.1 hypothetical protein CHLNCDRAFT_18492 [Chlorella variabilis]	KAI3429253.1 hypothetical protein D9Q98_005350 [Chlorella vulgaris]				
N7.HOG0000505	OG0000107	n3					XP_005849180.1 hypothetical protein CHLNCDRAFT_143843 [Chlorella variabilis]	KAI3434710.1 hypothetical protein D9Q98_002771 [Chlorella vulgaris]				
N7.HOG0000506	OG0000107	n12					XP_005849181.1 hypothetical protein CHLNCDRAFT_143844 [Chlorella variabilis]	KAI3434709.1 hypothetical protein D9Q98_002770 [Chlorella vulgaris]				
N7.HOG0000507	OG0000107	n15					XP_005849412.1 hypothetical protein CHLNCDRAFT_143926 [Chlorella variabilis]					
N7.HOG0000508	OG0000108	n4					XP_005849058.1 expressed protein [Chlorella variabilis]	KAI3424209.1 hypothetical protein D9Q98_009565 [Chlorella vulgaris]				
N7.HOG0000509	OG0000108	n11					XP_005847858.1 hypothetical protein CHLNCDRAFT_134110 [Chlorella variabilis]	KAI3426015.1 hypothetical protein D9Q98_007983 [Chlorella vulgaris]				
N7.HOG0000510	OG0000109	n1					XP_005843339.1 hypothetical protein CHLNCDRAFT_141253 [Chlorella variabilis]	KAI3430466.1 hypothetical protein D9Q98_005061 [Chlorella vulgaris]				
N7.HOG0000511	OG0000109	n4					XP_005842680.1 hypothetical protein CHLNCDRAFT_137223 [Chlorella variabilis], XP_005843531.1 hypothetical protein CHLNCDRAFT_14789_ partial [Chlorella variabilis]					
N7.HOG0000512	OG0000110	n0						KAI3423430.1 hypothetical protein D9Q98_010646 [Chlorella vulgaris], KAI3423431.1 hypothetical protein D9Q98_010647 [Chlorella vulgaris], KAI3423429.1 hypothetical protein D9Q98_010645 [Chlorella vulgaris], KAI3424075.1 hypothetical protein D9Q98_009438 [Chlorella vulgaris], KAI3424085.1 hypothetical protein D9Q98_009447 [Chlorella vulgaris], KAI3424093.1 hypothetical protein D9Q98_009455 [Chlorella vulgaris], KAI3424076.1 hypothetical protein D9Q98_009439 [Chlorella vulgaris], KAI3424074.1 hypothetical protein D9Q98_009437 [Chlorella vulgaris], KAI3423415.1 hypothetical protein D9Q98_010631 [Chlorella vulgaris], KAI3423420.1 hypothetical protein D9Q98_010636 [Chlorella vulgaris], KAI3423426.1 hypothetical protein D9Q98_010642 [Chlorella vulgaris], KAI3424101.1 hypothetical protein D9Q98_009462 [Chlorella vulgaris], KAI3424096.1 hypothetical protein D9Q98_009458 [Chlorella vulgaris], KAI3424058.1 hypothetical protein D9Q98_009421 [Chlorella vulgaris], KAI3424097.1 hypothetical protein D9Q98_009459 [Chlorella vulgaris], KAI3423416.1 hypothetical protein D9Q98_010632 [Chlorella vulgaris], KAI3424088.1 hypothetical protein D9Q98_009450 [Chlorella vulgaris], KAI3423423.1 hypothetical protein D9Q98_010639 [Chlorella vulgaris], KAI3424059.1 hypothetical protein D9Q98_009422 [Chlorella vulgaris], KAI3423432.1 hypothetical protein D9Q98_010648 [Chlorella vulgaris], KAI3424090.1 hypothetical protein D9Q98_009452 [Chlorella vulgaris], KAI3430641.1 hypothetical protein D9Q98_005234 [Chlorella vulgaris], KAI3423410.1 hypothetical protein D9Q98_010627 [Chlorella vulgaris], KAI3423417.1 hypothetical protein D9Q98_010633 [Chlorella vulgaris], KAI3423406.1 hypothetical protein D9Q98_010623 [Chlorella vulgaris], KAI3423405.1 hypothetical protein D9Q98_010622 [Chlorella vulgaris], KAI3423412.1 hypothetical protein D9Q98_010629 [Chlorella vulgaris]				
N7.HOG0000513	OG0000111	n15					XP_005848325.1 hypothetical protein CHLNCDRAFT_35166 [Chlorella variabilis], XP_005842817.1 hypothetical protein CHLNCDRAFT_28788_ partial [Chlorella variabilis]					
N7.HOG0000514	OG0000111	n17					XP_005842829.1 hypothetical protein CHLNCDRAFT_142575 [Chlorella variabilis]	KAI3436013.1 hypothetical protein D9Q98_002070 [Chlorella vulgaris], KAI3436010.1 hypothetical protein D9Q98_002067 [Chlorella vulgaris]				
N7.HOG0000515	OG0000111	n19					XP_005848326.1 hypothetical protein CHLNCDRAFT_35167 [Chlorella variabilis]	KAI3426367.1 hypothetical protein D9Q98_008739 [Chlorella vulgaris]				
N7.HOG0000516	OG0000111	n20					XP_005842830.1 hypothetical protein CHLNCDRAFT_142576 [Chlorella variabilis]	KAI3436012.1 hypothetical protein D9Q98_002069 [Chlorella vulgaris]				
N7.HOG0000517	OG0000112	n6					XP_005850039.1 hypothetical protein CHLNCDRAFT_142031 [Chlorella variabilis]	KAI3428055.1 hypothetical protein D9Q98_006440 [Chlorella vulgaris]				
N7.HOG0000518	OG0000112	n10					XP_005850721.1 hypothetical protein CHLNCDRAFT_19485 [Chlorella variabilis]	KAI3436521.1 hypothetical protein D9Q98_005938 [Chlorella vulgaris]				
N7.HOG0000519	OG0000112	n14						KAI3432297.1 hypothetical protein D9Q98_003857 [Chlorella vulgaris]				
N7.HOG0000520	OG0000112	n20					XP_005851081.1 hypothetical protein CHLNCDRAFT_137600 [Chlorella variabilis]	KAI3433947.1 hypothetical protein D9Q98_003749 [Chlorella vulgaris]				
N7.HOG0000521	OG0000112	n23					XP_005843342.1 hypothetical protein CHLNCDRAFT_28187 [Chlorella variabilis]	KAI3430462.1 hypothetical protein D9Q98_005057 [Chlorella vulgaris]				
N7.HOG0000522	OG0000113	n19					XP_005846098.1 hypothetical protein CHLNCDRAFT_53357 [Chlorella variabilis]					
N7.HOG0000523	OG0000113	n21					XP_005846706.1 hypothetical protein CHLNCDRAFT_58128 [Chlorella variabilis]	KAI3423900.1 hypothetical protein D9Q98_009734 [Chlorella vulgaris]				
N7.HOG0000524	OG0000114	n2					XP_005846553.1 hypothetical protein CHLNCDRAFT_31874 [Chlorella variabilis]	KAI3435626.1 hypothetical protein D9Q98_001686 [Chlorella vulgaris]				
N7.HOG0000525	OG0000114	n15					XP_005848569.1 expressed protein [Chlorella variabilis], XP_005848568.1 hypothetical protein CHLNCDRAFT_145133 [Chlorella variabilis]	KAI3426475.1 hypothetical protein D9Q98_008841 [Chlorella vulgaris]				
N7.HOG0000526	OG0000114	n21					XP_005846552.1 hypothetical protein CHLNCDRAFT_135876 [Chlorella variabilis]	KAI3435627.1 hypothetical protein D9Q98_001687 [Chlorella vulgaris]				
N7.HOG0000527	OG0000115	n1					XP_005847525.1 hypothetical protein CHLNCDRAFT_23482 [Chlorella variabilis]	KAI3428425.1 hypothetical protein D9Q98_007252 [Chlorella vulgaris]				
N7.HOG0000528	OG0000115	n10					XP_005848164.1 hypothetical protein CHLNCDRAFT_145535 [Chlorella variabilis]	KAI3437633.1 hypothetical protein D9Q98_000085 [Chlorella vulgaris]				
N7.HOG0000529	OG0000115	n18					XP_005847495.1 hypothetical protein CHLNCDRAFT_8472_ partial [Chlorella variabilis]	KAI3428482.1 hypothetical protein D9Q98_007307 [Chlorella vulgaris]				
N7.HOG0000530	OG0000116	n2					XP_005847886.1 hypothetical protein CHLNCDRAFT_145238 [Chlorella variabilis]	KAI3437889.1 hypothetical protein D9Q98_000334 [Chlorella vulgaris]				
N7.HOG0000531	OG0000116	n12					XP_005844499.1 hypothetical protein CHLNCDRAFT_138861 [Chlorella variabilis]	KAI3430347.1 hypothetical protein D9Q98_004942 [Chlorella vulgaris]				
N7.HOG0000532	OG0000116	n19					XP_005849021.1 hypothetical protein CHLNCDRAFT_21597_ partial [Chlorella variabilis]					
N7.HOG0000533	OG0000117	n11					XP_005848054.1 hypothetical protein CHLNCDRAFT_145257 [Chlorella variabilis]	KAI3437871.1 hypothetical protein D9Q98_000317 [Chlorella vulgaris]				
N7.HOG0000534	OG0000117	n19					XP_005849516.1 hypothetical protein CHLNCDRAFT_142854 [Chlorella variabilis]	KAI3438532.1 hypothetical protein D9Q98_000960 [Chlorella vulgaris]				
N7.HOG0000535	OG0000117	n20					XP_005844076.1 hypothetical protein CHLNCDRAFT_139471 [Chlorella variabilis], XP_005842741.1 hypothetical protein CHLNCDRAFT_145185_ partial [Chlorella variabilis]	KAI3430566.1 hypothetical protein D9Q98_005159 [Chlorella vulgaris]				
N7.HOG0000536	OG0000117	n22					XP_005851807.1 hypothetical protein CHLNCDRAFT_133261 [Chlorella variabilis]	KAI3429548.1 hypothetical protein D9Q98_005636 [Chlorella vulgaris]				
N7.HOG0000537	OG0000118	n1					XP_005845718.1 hypothetical protein CHLNCDRAFT_8997_ partial [Chlorella variabilis]	KAI3425374.1 hypothetical protein D9Q98_009138 [Chlorella vulgaris]				
N7.HOG0000538	OG0000118	n12					XP_005845723.1 hypothetical protein CHLNCDRAFT_58420 [Chlorella variabilis]	KAI3425355.1 hypothetical protein D9Q98_009119 [Chlorella vulgaris], KAI3425363.1 hypothetical protein D9Q98_009127 [Chlorella vulgaris]				
N7.HOG0000539	OG0000118	n19					XP_005845829.1 hypothetical protein CHLNCDRAFT_136293 [Chlorella variabilis]					
N7.HOG0000540	OG0000119	n1					XP_005852221.1 hypothetical protein CHLNCDRAFT_33628 [Chlorella variabilis]	KAI3429705.1 hypothetical protein D9Q98_005790 [Chlorella vulgaris]				
N7.HOG0000541	OG0000119	n11					XP_005851088.1 hypothetical protein CHLNCDRAFT_137613 [Chlorella variabilis]	KAI3436603.1 hypothetical protein D9Q98_006020 [Chlorella vulgaris]				
N7.HOG0000542	OG0000119	n18						KAI3439103.1 hypothetical protein D9Q98_001512 [Chlorella vulgaris]				
N7.HOG0000543	OG0000120	n1						KAI3428100.1 hypothetical protein D9Q98_006483 [Chlorella vulgaris]				
N7.HOG0000544	OG0000121	n1					XP_005851076.1 hypothetical protein CHLNCDRAFT_137589 [Chlorella variabilis], XP_005851075.1 hypothetical protein CHLNCDRAFT_137587 [Chlorella variabilis]	KAI3433934.1 hypothetical protein D9Q98_003736 [Chlorella vulgaris]				
N7.HOG0000545	OG0000121	n18					XP_005848216.1 hypothetical protein CHLNCDRAFT_51738 [Chlorella variabilis], XP_005846831.1 hypothetical protein CHLNCDRAFT_13204_ partial [Chlorella variabilis]					
N7.HOG0000546	OG0000122	n0						KAI3432529.1 hypothetical protein D9Q98_004078 [Chlorella vulgaris]				
N7.HOG0000547	OG0000124	n1					XP_005848444.1 hypothetical protein CHLNCDRAFT_51784 [Chlorella variabilis]	KAI3426215.1 hypothetical protein D9Q98_008591 [Chlorella vulgaris]				
N7.HOG0000548	OG0000124	n15					XP_005851664.1 hypothetical protein CHLNCDRAFT_18104 [Chlorella variabilis]	KAI3429239.1 hypothetical protein D9Q98_005338 [Chlorella vulgaris]				
N7.HOG0000549	OG0000125	n1					XP_005845824.1 hypothetical protein CHLNCDRAFT_53489_ partial [Chlorella variabilis]	KAI3425370.1 hypothetical protein D9Q98_009134 [Chlorella vulgaris]				
N7.HOG0000550	OG0000125	n8					XP_005845721.1 expressed protein [Chlorella variabilis]	KAI3425362.1 hypothetical protein D9Q98_009126 [Chlorella vulgaris]				
N7.HOG0000551	OG0000125	n14						KAI3425366.1 hypothetical protein D9Q98_009130 [Chlorella vulgaris], KAI3425371.1 hypothetical protein D9Q98_009135 [Chlorella vulgaris]				
N7.HOG0000552	OG0000125	n20						KAI3425364.1 hypothetical protein D9Q98_009128 [Chlorella vulgaris]				
N7.HOG0000553	OG0000126	n3					XP_005850870.1 hypothetical protein CHLNCDRAFT_140512 [Chlorella variabilis]	KAI3436801.1 hypothetical protein D9Q98_006211 [Chlorella vulgaris]				
N7.HOG0000554	OG0000126	n7					XP_005850873.1 hypothetical protein CHLNCDRAFT_140516 [Chlorella variabilis]	KAI3436798.1 hypothetical protein D9Q98_006208 [Chlorella vulgaris]				
N7.HOG0000555	OG0000126	n16					XP_005843576.1 hypothetical protein CHLNCDRAFT_33086 [Chlorella variabilis]	KAI3432596.1 hypothetical protein D9Q98_004144 [Chlorella vulgaris]				
N7.HOG0000556	OG0000127	n1					XP_005849121.1 hypothetical protein CHLNCDRAFT_21429_ partial [Chlorella variabilis]	KAI3434819.1 hypothetical protein D9Q98_002876 [Chlorella vulgaris]				
N7.HOG0000557	OG0000127	n6					XP_005852045.1 hypothetical protein CHLNCDRAFT_133017 [Chlorella variabilis]	KAI3429352.1 hypothetical protein D9Q98_005447 [Chlorella vulgaris]				
N7.HOG0000558	OG0000128	n2					XP_005847323.1 hypothetical protein CHLNCDRAFT_56178 [Chlorella variabilis]	KAI3428500.1 hypothetical protein D9Q98_007324 [Chlorella vulgaris]				
N7.HOG0000559	OG0000128	n12					XP_005849098.1 hypothetical protein CHLNCDRAFT_143632 [Chlorella variabilis], XP_005849097.1 hypothetical protein CHLNCDRAFT_143631 [Chlorella variabilis]	KAI3434857.1 hypothetical protein D9Q98_002911 [Chlorella vulgaris]				
N7.HOG0000560	OG0000128	n18					XP_005849583.1 hypothetical protein CHLNCDRAFT_143004 [Chlorella variabilis]	KAI3438663.1 hypothetical protein D9Q98_001084 [Chlorella vulgaris]				
N7.HOG0000561	OG0000129	n11					XP_005843674.1 hypothetical protein CHLNCDRAFT_140061 [Chlorella variabilis]	KAI3424313.1 hypothetical protein D9Q98_009866 [Chlorella vulgaris]				
N7.HOG0000562	OG0000129	n12					XP_005842827.1 hypothetical protein CHLNCDRAFT_142571 [Chlorella variabilis]	KAI3436016.1 hypothetical protein D9Q98_002073 [Chlorella vulgaris]				
N7.HOG0000563	OG0000129	n17					XP_005848660.1 hypothetical protein CHLNCDRAFT_10394_ partial [Chlorella variabilis]	KAI3436857.1 hypothetical protein D9Q98_006267 [Chlorella vulgaris]				
N7.HOG0000564	OG0000130	n1					XP_005851872.1 hypothetical protein CHLNCDRAFT_56559 [Chlorella variabilis]	KAI3429669.1 hypothetical protein D9Q98_005754 [Chlorella vulgaris]				
N7.HOG0000565	OG0000130	n12					XP_005850048.1 hypothetical protein CHLNCDRAFT_34342 [Chlorella variabilis]	KAI3428071.1 hypothetical protein D9Q98_006455 [Chlorella vulgaris]				
N7.HOG0000566	OG0000130	n19						KAI3425315.1 hypothetical protein D9Q98_009080 [Chlorella vulgaris]				
N7.HOG0000567	OG0000131	n2					XP_005847891.1 hypothetical protein CHLNCDRAFT_52004 [Chlorella variabilis]	KAI3437874.1 hypothetical protein D9Q98_000320 [Chlorella vulgaris]				
N7.HOG0000568	OG0000131	n15					XP_005847892.1 hypothetical protein CHLNCDRAFT_57709 [Chlorella variabilis]	KAI3437873.1 hypothetical protein D9Q98_000319 [Chlorella vulgaris]				
N7.HOG0000569	OG0000131	n20						KAI3437724.1 hypothetical protein D9Q98_000172 [Chlorella vulgaris]				
N7.HOG0000570	OG0000131	n21					XP_005848124.1 hypothetical protein CHLNCDRAFT_13478_ partial [Chlorella variabilis]					
N7.HOG0000571	OG0000132	n1					XP_005843362.1 expressed protein [Chlorella variabilis]	KAI3430540.1 hypothetical protein D9Q98_005133 [Chlorella vulgaris]				
