HOG	OG	Gene Tree Parent Clade	Auxenochlorella_protothecoides	Chlorella_A99	Chlorella_KRBP	Chlorella_Sorokiniana1602	Chlorella_VariabilisNC64A	Chlorella_Vulgaris2111P	Coccomyxa_SubellipsoideaC169	Micractinium_SAG24180	Scenedesmus_NREL	Scenedesmus_PABB004
N8.HOG0000628	OG0000172	n15				PRW57824.1 Glycosyltransferase LARGE2 [Chlorella sorokiniana]				PSC70030.1 Glycosyltransferase LARGE2 [Micractinium conductrix], PSC70079.1 Glycosyltransferase LARGE2 [Micractinium conductrix], PSC70036.1 Glycosyltransferase LARGE2 isoform B [Micractinium conductrix], PSC70035.1 Glycosyltransferase LARGE2 isoform A [Micractinium conductrix], PSC70016.1 Glycosyltransferase LARGE1 isoform A [Micractinium conductrix], PSC70017.1 Glycosyltransferase LARGE1 isoform B [Micractinium conductrix]		
N8.HOG0000629	OG0000173	n10				PRW45620.1 taurine catabolism dioxygenase [Chlorella sorokiniana], PRW45329.1 taurine catabolism dioxygenase [Chlorella sorokiniana]				PSC72467.1 taurine catabolism dioxygenase [Micractinium conductrix]		
N8.HOG0000630	OG0000173	n17				PRW39338.1 taurine catabolism dioxygenase [Chlorella sorokiniana], PRW58816.1 taurine catabolism dioxygenase [Chlorella sorokiniana], PRW05753.1 taurine catabolism dioxygenase [Chlorella sorokiniana]				PSC67917.1 taurine catabolism dioxygenase [Micractinium conductrix]		
N8.HOG0000631	OG0000174	n1				PRW59122.1 aurora-like kinase [Chlorella sorokiniana]				PSC71935.1 aurora other [Micractinium conductrix]		
N8.HOG0000632	OG0000174	n10				PRW57075.1 aurora other [Chlorella sorokiniana]				PSC70705.1 aurora other [Micractinium conductrix]		
N8.HOG0000633	OG0000175	n7				PRW58897.1 60S ribosomal L9 [Chlorella sorokiniana]						
N8.HOG0000634	OG0000175	n15				PRW58872.1 Mechanosensitive ion channel 10 [Chlorella sorokiniana]						
N8.HOG0000635	OG0000175	n17				PRW44384.1 Mechanosensitive ion channel 10 [Chlorella sorokiniana]						
N8.HOG0000636	OG0000176	n3				PRW60425.1 hypothetical protein C2E21_0846 [Chlorella sorokiniana]				PSC68159.1 hypothetical protein C2E20_8218 [Micractinium conductrix]		
N8.HOG0000637	OG0000176	n8				PRW32519.1 band 7 [Chlorella sorokiniana], PRW20475.1 band 7 [Chlorella sorokiniana], PRW33624.1 band 7 [Chlorella sorokiniana]				PSC70261.1 band 7 [Micractinium conductrix]		
N8.HOG0000638	OG0000176	n14				PRW57063.1 band 7 [Chlorella sorokiniana]				PSC75060.1 band 7 [Micractinium conductrix]		
N8.HOG0000639	OG0000177	n4				PRW39185.1 2-C-methyl-D-erythritol 2_4-cyclodiphosphate synthase [Chlorella sorokiniana]				PSC71886.1 2-C-methyl-D-erythritol 2_4-cyclodiphosphate chloroplastic [Micractinium conductrix]		
N8.HOG0000640	OG0000177	n10				PRW56764.1 Golgi apparatus [Chlorella sorokiniana]				PSC71450.1 Golgi apparatus [Micractinium conductrix]		
N8.HOG0000641	OG0000177	n16				PRW33289.1 golgi apparatus 1 [Chlorella sorokiniana]				PSC69293.1 2-C-methyl-D-erythritol 2_4-cyclodiphosphate synthase [Micractinium conductrix]		
N8.HOG0000642	OG0000178	n1				PRW21116.1 Hsp70 escorting 2 [Chlorella sorokiniana]				PSC71687.1 DNL-type zinc finger [Micractinium conductrix]		
N8.HOG0000643	OG0000178	n6				PRW58462.1 Fatty acyl- reductase 1 [Chlorella sorokiniana]						
N8.HOG0000644	OG0000179	n4				PRW59408.1 ubiquitin- ligase E3 [Chlorella sorokiniana]				PSC76156.1 ubiquitin-ligase E3 [Micractinium conductrix]		
N8.HOG0000645	OG0000179	n11				PRW56419.1 ubiquitin- ligase E3 A [Chlorella sorokiniana]				PSC71577.1 ubiquitin-ligase E3 A isoform A [Micractinium conductrix], PSC71576.1 ubiquitin-ligase E3 A isoform B [Micractinium conductrix]		
N8.HOG0000646	OG0000180	n5								PSC73020.1 RWD domain-containing 3 [Micractinium conductrix]		
N8.HOG0000647	OG0000180	n6								PSC74261.1 hypothetical protein C2E20_2516 [Micractinium conductrix]		
N8.HOG0000648	OG0000180	n13				PRW57942.1 cellulosome anchoring cohesin region [Chlorella sorokiniana], PRW39310.1 hypothetical protein C2E21_6899 [Chlorella sorokiniana], PRW39252.1 hypothetical protein C2E21_6903 [Chlorella sorokiniana]						
N8.HOG0000649	OG0000180	n19				PRW57548.1 Protein CBG24242 [Chlorella sorokiniana]						
N8.HOG0000650	OG0000183	n1				PRW44236.1 Sodium hydrogen exchanger 7 [Chlorella sorokiniana]				PSC69954.1 Sodium hydrogen exchanger 7 [Micractinium conductrix]		
N8.HOG0000651	OG0000183	n10				PRW32594.1 Sodium hydrogen exchanger 7 [Chlorella sorokiniana]				PSC76872.1 Sodium hydrogen exchanger 7 [Micractinium conductrix]		
N8.HOG0000652	OG0000183	n16				PRW58280.1 Sodium hydrogen exchanger 7 [Chlorella sorokiniana]				PSC75198.1 Sodium hydrogen exchanger 7 [Micractinium conductrix], PSC68844.1 Sodium hydrogen exchanger 7 [Micractinium conductrix]		
N8.HOG0000653	OG0000184	n1				PRW57906.1 Exosome complex component MTR3 [Chlorella sorokiniana]				PSC69141.1 alkaline phosphatase [Micractinium conductrix]		
N8.HOG0000654	OG0000184	n9								PSC75220.1 Vesicle transport v-SNARE 13 [Micractinium conductrix]		
N8.HOG0000655	OG0000184	n14				PRW58604.1 alkaline phosphatase isoform B [Chlorella sorokiniana], PRW58605.1 alkaline phosphatase isoform A [Chlorella sorokiniana]						
N8.HOG0000656	OG0000185	n6				PRW57377.1 HNH endonuclease domain [Chlorella sorokiniana]				PSC70708.1 HNH endonuclease [Micractinium conductrix]		
N8.HOG0000657	OG0000185	n14				PRW56904.1 phosphoglucomutase PGM3 isoform A [Chlorella sorokiniana], PRW56905.1 phosphoglucomutase PGM3 isoform B [Chlorella sorokiniana]				PSC72059.1 phosphoglucomutase PGM3 [Micractinium conductrix]		
N8.HOG0000658	OG0000186	n3				PRW60862.1 hypothetical protein C2E21_1329 [Chlorella sorokiniana], PRW61223.1 hypothetical protein C2E21_0694 [Chlorella sorokiniana]				PSC67195.1 L-isoaspartate O-methyltransferase [Micractinium conductrix], PSC67192.1 L-isoaspartate_D-aspartate_ O-methyltransferase [Micractinium conductrix], PSC68503.1 L-isoaspartate_D-aspartate_ O-methyltransferase [Micractinium conductrix]		
N8.HOG0000659	OG0000186	n10								PSC67684.1 L-isoaspartate_D-aspartate_ O-methyltransferase [Micractinium conductrix]		
N8.HOG0000660	OG0000186	n12				PRW60736.1 Pentatricopeptide repeat-containing mitochondrial [Chlorella sorokiniana]				PSC68527.1 plant synaptotagmin [Micractinium conductrix]		
N8.HOG0000661	OG0000187	n2				PRW33716.1 DNA ligase 1 isoform X1 [Chlorella sorokiniana]				PSC70071.1 DNA ligase [Micractinium conductrix]		
N8.HOG0000662	OG0000187	n12				PRW32907.1 DNA ligase 1-like isoform A [Chlorella sorokiniana], PRW32906.1 DNA ligase 1-like isoform B [Chlorella sorokiniana]				PSC72994.1 DNA ligase 1-like [Micractinium conductrix]		
N8.HOG0000663	OG0000188	n1				PRW59566.1 potassium NKT2 [Chlorella sorokiniana]				PSC76146.1 potassium NKT2 [Micractinium conductrix]		
N8.HOG0000664	OG0000188	n8				PRW39258.1 potassium channel SKOR-like isoform X1 [Chlorella sorokiniana]				PSC71927.1 potassium channel SKOR [Micractinium conductrix], PSC71959.1 isogeny subfamily C member 7 isoform B [Micractinium conductrix], PSC71960.1 isogeny subfamily C member 7 isoform A [Micractinium conductrix]		
N8.HOG0000665	OG0000189	n3				PRW56914.1 V-type proton ATPase 16 kDa proteolipid subunit [Chlorella sorokiniana]						
N8.HOG0000666	OG0000189	n10				PRW57393.1 phosphatidylinositol_ceramide inositolphosphotransferase 1 isoform B [Chlorella sorokiniana]				PSC69560.1 nucleic acid binding [Micractinium conductrix]		
N8.HOG0000667	OG0000189	n15				PRW57392.1 phosphatidylinositol_ceramide inositolphosphotransferase 1 isoform A [Chlorella sorokiniana]				PSC69554.1 V-type proton ATPase subunit c1 [Micractinium conductrix]		
N8.HOG0000668	OG0000190	n1				PRW59581.1 MYST-like histone acetyltransferase 1 [Chlorella sorokiniana]				PSC69611.1 MYST-like histone acetyltransferase 1 [Micractinium conductrix]		
N8.HOG0000669	OG0000190	n14				PRW56304.1 HAM group [Chlorella sorokiniana]				PSC72698.1 HAM group [Micractinium conductrix]		
N8.HOG0000670	OG0000191	n1				PRW20302.1 adp-glucose pyrophosphorylase [Chlorella sorokiniana]				PSC70738.1 glucose-1-phosphate adenylyltransferase large subunit chloroplastic amyloplastic [Micractinium conductrix]		
N8.HOG0000671	OG0000191	n9				PRW60444.1 ADP-glucose pyrophosphorylase small subunit isoform A [Chlorella sorokiniana], PRW60443.1 ADP-glucose pyrophosphorylase small subunit isoform B [Chlorella sorokiniana]				PSC75178.1 ADP-glucose pyrophosphorylase small subunit isoform B [Micractinium conductrix], PSC75179.1 ADP-glucose pyrophosphorylase small subunit isoform C [Micractinium conductrix], PSC75177.1 ADP-glucose pyrophosphorylase small subunit isoform A [Micractinium conductrix]		
N8.HOG0000672	OG0000192	n2				PRW20727.1 cell division control 2-like protein A isoform X1 [Chlorella sorokiniana]				PSC74650.1 cell division control 2-like protein [Micractinium conductrix]		
N8.HOG0000673	OG0000192	n10				PRW61001.1 plant specific cyclin dependent kinase [Chlorella sorokiniana]				PSC74119.1 plant specific cyclin dependent kinase [Micractinium conductrix]		
N8.HOG0000674	OG0000192	n17				PRW20833.1 cell division control 2-like protein [Chlorella sorokiniana]						
N8.HOG0000675	OG0000193	n6				PRW39377.1 HAD-superfamily hydrolase [Chlorella sorokiniana]				PSC67257.1 HAD-superfamily subfamily IIA hydrolase [Micractinium conductrix], PSC73336.1 HAD-superfamily subfamily IIA hydrolase [Micractinium conductrix]		
N8.HOG0000676	OG0000193	n10				PRW56019.1 copper oxidase [Chlorella sorokiniana]				PSC77061.1 ABC transporter ATP-binding [Micractinium conductrix]		
N8.HOG0000677	OG0000194	n1				PRW45749.1 chorismate lyase isoform C [Chlorella sorokiniana], PRW45747.1 chorismate lyase isoform B [Chlorella sorokiniana], PRW45748.1 chorismate lyase isoform A [Chlorella sorokiniana]				PSC72366.1 splicing factor U2AF 50 kDa subunit [Micractinium conductrix]		
N8.HOG0000678	OG0000194	n13								PSC72581.1 chorismate lyase [Micractinium conductrix]		
N8.HOG0000679	OG0000195	n6				PRW39343.1 transient receptor potential channel [Chlorella sorokiniana]				PSC73225.1 transient receptor potential cation channel subfamily V member 3 isoform X1 [Micractinium conductrix]		
N8.HOG0000680	OG0000195	n11				PRW33312.1 transient receptor potential channel [Chlorella sorokiniana]						
N8.HOG0000681	OG0000195	n15								PSC75548.1 WD-40 repeat [Micractinium conductrix]		
N8.HOG0000682	OG0000195	n20				PRW33106.1 transient receptor potential channel [Chlorella sorokiniana]				PSC73953.1 WD-40 repeat [Micractinium conductrix]		
N8.HOG0000683	OG0000196	n1								PSC69452.1 ornithine decarboxylase [Micractinium conductrix]		
N8.HOG0000684	OG0000196	n6				PRW57572.1 ornithine decarboxylase [Chlorella sorokiniana]				PSC75123.1 haloacid dehalogenase-like hydrolase domain-containing protein isoform B [Micractinium conductrix]		
N8.HOG0000685	OG0000197	n1				PRW20754.1 urea-proton symporter DUR3-like [Chlorella sorokiniana]				PSC69629.1 urea-proton symporter DUR3-like [Micractinium conductrix]		
N8.HOG0000686	OG0000197	n8				PRW33234.1 TELO2-interacting 1-like protein [Chlorella sorokiniana]				PSC73741.1 ARM repeat superfamily isoform 2 [Micractinium conductrix]		
N8.HOG0000687	OG0000197	n20				PRW20663.1 urea-proton symporter DUR3-like [Chlorella sorokiniana]						
N8.HOG0000688	OG0000198	n1				PRW57088.1 beach domain-containing [Chlorella sorokiniana]				PSC71184.1 beach domain-containing [Micractinium conductrix]		
N8.HOG0000689	OG0000198	n8				PRW57386.1 FAN isoform X1 [Chlorella sorokiniana]						
N8.HOG0000690	OG0000199	n1				PRW33008.1 Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6 [Chlorella sorokiniana]						
N8.HOG0000691	OG0000199	n7				PRW58470.1 Clavaminate synthase [Chlorella sorokiniana]				PSC67356.1 F-box protein [Micractinium conductrix], PSC75559.1 F-box protein_ partial [Micractinium conductrix], PSC67070.1 F-box protein [Micractinium conductrix], PSC67485.1 F-box protein [Micractinium conductrix]		
N8.HOG0000692	OG0000200	n1				PRW58554.1 Tubulin alpha chain [Chlorella sorokiniana]				PSC75915.1 Tubulin alpha chain [Micractinium conductrix]		
N8.HOG0000693	OG0000200	n11				PRW61116.1 Tubulin beta chain [Chlorella sorokiniana], PRW39078.1 tubulin beta chain [Chlorella sorokiniana]				PSC73487.1 tubulin beta chain [Micractinium conductrix]		
N8.HOG0000694	OG0000201	n2				PRW56130.1 U5 small nuclear ribonucleo 200 kDa helicase-like [Chlorella sorokiniana]				PSC69011.1 U5 small nuclear ribonucleo 200 kDa helicase-like [Micractinium conductrix]		
N8.HOG0000695	OG0000201	n10				PRW32955.1 activating signal cointegrator 1 complex subunit 3 isoform A [Chlorella sorokiniana], PRW32956.1 activating signal cointegrator 1 complex subunit 3 isoform B [Chlorella sorokiniana], PRW32957.1 activating signal cointegrator 1 complex subunit 3 isoform C [Chlorella sorokiniana], PRW33009.1 leucine-rich alpha-2-glyco -like [Chlorella sorokiniana]				PSC69116.1 activating signal cointegrator 1 complex subunit 3 [Micractinium conductrix]		
N8.HOG0000696	OG0000202	n1				PRW33989.1 glutathione peroxidase [Chlorella sorokiniana]				PSC70226.1 glutathione peroxidase [Micractinium conductrix]		
N8.HOG0000697	OG0000202	n15				PRW44568.1 glutathione peroxidase [Chlorella sorokiniana]				PSC69864.1 phospholipid hydroperoxide glutathione peroxidase mitochondrial [Micractinium conductrix]		
N8.HOG0000698	OG0000202	n19				PRW60772.1 glutathione peroxidase [Chlorella sorokiniana]						
N8.HOG0000699	OG0000203	n8				PRW58806.1 glycoside hydrolase [Chlorella sorokiniana], PRW58744.1 ASYNAPTIC 3 [Chlorella sorokiniana]						
N8.HOG0000700	OG0000203	n19				PRW59652.1 nitrilase 2 isoform B [Chlorella sorokiniana], PRW59651.1 nitrilase 2 isoform A [Chlorella sorokiniana]						
N8.HOG0000701	OG0000204	n5				PRW05769.1 poly_A_ RNA polymerase GLD2 [Chlorella sorokiniana]				PSC67618.1 poly_A_ RNA polymerase GLD2 [Micractinium conductrix]		
N8.HOG0000702	OG0000204	n7				PRW58544.1 hypothetical protein C2E21_2891 [Chlorella sorokiniana]						
N8.HOG0000703	OG0000204	n14								PSC72010.1 hypothetical protein C2E20_4648 [Micractinium conductrix]		
N8.HOG0000704	OG0000205	n3								PSC72304.1 lysine-specific demethylase JMJ16 isoform C [Micractinium conductrix], PSC72306.1 lysine-specific demethylase JMJ16 isoform A [Micractinium conductrix], PSC72307.1 lysine-specific demethylase JMJ16 isoform B [Micractinium conductrix], PSC72305.1 lysine-specific demethylase JMJ16 isoform D [Micractinium conductrix], PSC72308.1 lysine-specific demethylase JMJ16 isoform E [Micractinium conductrix]		
N8.HOG0000705	OG0000205	n8				PRW45215.1 WD SAM and U-box domain-containing 1-like isoform X2 [Chlorella sorokiniana], PRW56162.1 hypothetical protein C2E21_4915 [Chlorella sorokiniana]						
N8.HOG0000706	OG0000205	n10				PRW44577.1 hypothetical protein C2E21_6619 [Chlorella sorokiniana]				PSC69055.1 hypothetical protein C2E20_7436 [Micractinium conductrix]		
N8.HOG0000707	OG0000205	n16				PRW44583.1 hypothetical protein C2E21_6625 [Chlorella sorokiniana]				PSC72099.1 hypothetical protein C2E20_4619 [Micractinium conductrix]		
N8.HOG0000708	OG0000205	n19				PRW57471.1 TKL kinase [Chlorella sorokiniana]				PSC75839.1 TKL kinase [Micractinium conductrix]		
N8.HOG0000709	OG0000206	n3								PSC72456.1 ABC transporter [Micractinium conductrix]		
N8.HOG0000710	OG0000206	n7				PRW59080.1 heme-binding 2-like [Chlorella sorokiniana]				PSC76583.1 heme-binding 2-like [Micractinium conductrix], PSC76979.1 heme-binding 2-like [Micractinium conductrix]		
N8.HOG0000711	OG0000206	n17								PSC72087.1 Heme-binding 2 [Micractinium conductrix]		
N8.HOG0000712	OG0000207	n1				PRW56807.1 Exosome complex component CSL4 isoform B [Chlorella sorokiniana], PRW56806.1 Exosome complex component CSL4 isoform A [Chlorella sorokiniana]				PSC69741.1 Exosome complex component CSL4 [Micractinium conductrix]		
N8.HOG0000713	OG0000207	n15								PSC69743.1 mitochondrial import receptor subunit TOM20 [Micractinium conductrix]		
N8.HOG0000714	OG0000208	n3				PRW20805.1 glutamate receptor [Chlorella sorokiniana]				PSC76640.1 glutamate receptor [Micractinium conductrix]		
N8.HOG0000715	OG0000208	n8				PRW51166.1 adenylate kinase [Chlorella sorokiniana]				PSC75360.1 glutamate receptor [Micractinium conductrix]		
N8.HOG0000716	OG0000208	n15								PSC73926.1 glutamate receptor [Micractinium conductrix]		
N8.HOG0000717	OG0000208	n16								PSC71642.1 glutamate receptor [Micractinium conductrix]		
N8.HOG0000718	OG0000209	n5				PRW33706.1 low-CO2 inducible [Chlorella sorokiniana]				PSC75536.1 low-CO2 inducible [Micractinium conductrix]		
N8.HOG0000719	OG0000209	n7				PRW33647.1 low-CO2 inducible [Chlorella sorokiniana], PRW33563.1 low-CO2 inducible [Chlorella sorokiniana], PRW33318.1 low-CO2 inducible [Chlorella sorokiniana]				PSC70098.1 low-CO2 inducible [Micractinium conductrix], PSC69999.1 low-CO2 inducible [Micractinium conductrix]		
N8.HOG0000720	OG0000209	n19				PRW45249.1 low-CO2 inducible [Chlorella sorokiniana]				PSC68026.1 low-CO2 inducible [Micractinium conductrix]		
N8.HOG0000721	OG0000210	n1								PSC67905.1 lysine-specific demethylase JMJ25-like [Micractinium conductrix]		
N8.HOG0000722	OG0000210	n12				PRW58739.1 DNA polymerase eta isoform C [Chlorella sorokiniana], PRW58740.1 DNA polymerase eta isoform B [Chlorella sorokiniana], PRW58738.1 DNA polymerase eta isoform A [Chlorella sorokiniana]				PSC67941.1 DNA polymerase eta isoform B [Micractinium conductrix], PSC67940.1 DNA polymerase eta isoform A [Micractinium conductrix]		
N8.HOG0000723	OG0000211	n4				PRW56213.1 Translocon-associated subunit beta [Chlorella sorokiniana]				PSC69075.1 Translocon-associated subunit beta [Micractinium conductrix]		
N8.HOG0000724	OG0000211	n11				PRW55912.1 hypothetical protein C2E21_5247 [Chlorella sorokiniana], PRW55913.1 hypothetical protein C2E21_5247 [Chlorella sorokiniana]				PSC69073.1 DNA _cytosine-5-_-methyltransferase [Micractinium conductrix]		
N8.HOG0000725	OG0000212	n1								PSC68751.1 ankyrin repeat [Micractinium conductrix]		
N8.HOG0000726	OG0000212	n4				PRW33189.1 RING zinc finger [Chlorella sorokiniana]						
N8.HOG0000727	OG0000212	n7				PRW61255.1 hypothetical protein C2E21_0061 [Chlorella sorokiniana]				PSC74155.1 hypothetical protein C2E20_2590 [Micractinium conductrix], PSC74154.1 hypothetical protein C2E20_2590 [Micractinium conductrix]		
N8.HOG0000728	OG0000212	n14				PRW58075.1 hypothetical protein C2E21_3565 [Chlorella sorokiniana]						
N8.HOG0000729	OG0000212	n16				PRW59361.1 mitochondrial ubiquitin ligase activator of NFKB 1 [Chlorella sorokiniana]						
N8.HOG0000730	OG0000213	n0				PRW57761.1 GABA transporter 1 [Chlorella sorokiniana], PRW58780.1 GABA transporter 1-like [Chlorella sorokiniana]						
N8.HOG0000731	OG0000214	n6				PRW58149.1 Phospholipase A_1_ chloroplastic [Chlorella sorokiniana]				PSC73908.1 alpha beta-hydrolase [Micractinium conductrix]		
N8.HOG0000732	OG0000214	n15				PRW50923.1 alpha beta-hydrolase [Chlorella sorokiniana]				PSC75484.1 alpha beta-hydrolase [Micractinium conductrix]		
N8.HOG0000733	OG0000215	n7				PRW32925.1 farnesyltransferase geranylgeranyltransferase type-1 subunit alpha [Chlorella sorokiniana]				PSC76558.1 farnesyltransferase geranylgeranyltransferase type-1 subunit alpha [Micractinium conductrix]		
N8.HOG0000734	OG0000215	n10				PRW59428.1 serine threonine [Chlorella sorokiniana], PRW59245.1 von Willebrand factor type EGF andpentraxin domain-containing 1 Flags_ Precursor [Chlorella sorokiniana]				PSC75134.1 GCC2 and GCC3 domain containing [Micractinium conductrix], PSC75114.1 multiple epidermal growth factor-like domains 6 [Micractinium conductrix], PSC69766.1 pro convertase subtilisin kexin type 5-like [Micractinium conductrix]		
