Orthogroup	Scenedesmus_NREL	Chlorella_Sorokiniana1602
OG0001305	KAF6265905.1 hypothetical protein COO60DRAFT_1697577 [Scenedesmus sp. NREL 46B-D3]	PRW56103.1 hypothetical protein C2E21_4910 [Chlorella sorokiniana], PRW55942.1 hypothetical protein C2E21_4909 [Chlorella sorokiniana]
OG0001306	KAF6261912.1 hypothetical protein COO60DRAFT_714648 [Scenedesmus sp. NREL 46B-D3], KAF6261913.1 hypothetical protein COO60DRAFT_714719 [Scenedesmus sp. NREL 46B-D3]	PRW57456.1 sulfatase domain-containing [Chlorella sorokiniana]
OG0001307	KAF6251849.1 magnesium protoporphyrin chelatase [Scenedesmus sp. NREL 46B-D3]	PRW57649.1 magnesium chelatase subunit H [Chlorella sorokiniana]
OG0001309	KAF6251060.1 putative splicing factor 3A subunit 1 [Scenedesmus sp. NREL 46B-D3]	PRW57504.1 putative splicing factor 3A subunit 1 isoform B [Chlorella sorokiniana], PRW57503.1 putative splicing factor 3A subunit 1 isoform A [Chlorella sorokiniana]
OG0001310	KAF6254147.1 WD40 repeat-like protein [Scenedesmus sp. NREL 46B-D3], KAF6248611.1 WD40-repeat-containing domain protein [Scenedesmus sp. NREL 46B-D3]	PRW57699.1 serine-threonine kinase receptor-associated -like [Chlorella sorokiniana]
OG0001311	KAF6264582.1 ARM repeat-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW57320.1 AP-4 complex subunit epsilon [Chlorella sorokiniana]
OG0001312	KAF6264070.1 insert subdomain of RNA polymerase alpha subunit [Scenedesmus sp. NREL 46B-D3]	PRW20693.1 DNA-directed RNA polymerases I and III subunit RPAC1 [Chlorella sorokiniana], PRW20687.1 DNA-directed RNA polymerases I and III subunit RPAC1 [Chlorella sorokiniana]
OG0001313	KAF6256137.1 phosphoacetylglucosamine mutase [Scenedesmus sp. NREL 46B-D3]	PRW57198.1 phosphoacetylglucosamine mutase [Chlorella sorokiniana]
OG0001314	KAF6259157.1 hypothetical protein COO60DRAFT_1046462 [Scenedesmus sp. NREL 46B-D3], KAF6252721.1 hypothetical protein COO60DRAFT_1463572 [Scenedesmus sp. NREL 46B-D3], KAF6259158.1 hypothetical protein COO60DRAFT_1622080 [Scenedesmus sp. NREL 46B-D3]	PRW57474.1 tetratricopeptide repeat 4-like protein [Chlorella sorokiniana]
OG0001315	KAF6263194.1 hypothetical protein COO60DRAFT_512600 [Scenedesmus sp. NREL 46B-D3]	PRW61464.1 lava lamp [Chlorella sorokiniana], PRW60894.1 signal transduction histidine kinase with and activity [Chlorella sorokiniana]
OG0001316	KAF6251111.1 molecular chaperone [Scenedesmus sp. NREL 46B-D3]	PRW61078.1 Chaperone dnaJ 13 [Chlorella sorokiniana]
OG0001317	KAF6260545.1 peptidase M24_ structural domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW39311.1 ERBB-3 BINDING PROTEIN 1 [Chlorella sorokiniana]
OG0001318	KAF6255921.1 hypothetical protein COO60DRAFT_1532445 [Scenedesmus sp. NREL 46B-D3], KAF6257050.1 hypothetical protein COO60DRAFT_1285162 [Scenedesmus sp. NREL 46B-D3]	PRW44958.1 tyrosine--tRNA ligase cytoplasmic [Chlorella sorokiniana]
OG0001319	KAF6257192.1 armadillo-type protein [Scenedesmus sp. NREL 46B-D3]	PRW55951.1 exportin-7 isoform X2 isoform B [Chlorella sorokiniana], PRW55950.1 exportin-7 isoform X2 isoform A [Chlorella sorokiniana]
OG0001320	KAF6264179.1 eukaryotic and archaeal DNA primase_ large subunit-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW60925.1 putative DNA primase large subunit [Chlorella sorokiniana]
OG0001321	KAF6262632.1 hypothetical protein COO60DRAFT_1699194 [Scenedesmus sp. NREL 46B-D3], KAF6262630.1 kinase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW61274.1 Sn1-specific diacylglycerol lipase alpha isoform A [Chlorella sorokiniana], PRW61275.1 Sn1-specific diacylglycerol lipase alpha isoform B [Chlorella sorokiniana]
OG0001322	KAF6253116.1 hypothetical protein COO60DRAFT_1703957 [Scenedesmus sp. NREL 46B-D3], KAF6264190.1 kinase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6253115.1 CAP domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW61141.1 mitogen-activated kinase kinase kinase NPK1 isoform X1 [Chlorella sorokiniana]
OG0001323	KAF6252277.1 clasp N terminal-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW20290.1 ARM repeat-containing [Chlorella sorokiniana]
OG0001324	KAF6260599.1 hypothetical protein COO60DRAFT_1505448 [Scenedesmus sp. NREL 46B-D3]	PRW56245.1 hypothetical protein C2E21_5159 [Chlorella sorokiniana]
OG0001325	KAF6237642.1 kinase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6251528.1 ser/thr kinase [Scenedesmus sp. NREL 46B-D3], KAF6256198.1 kinase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW61284.1 Casein kinase I isoform delta [Chlorella sorokiniana]
OG0001326	KAF6251989.1 hypothetical protein COO60DRAFT_1644443 [Scenedesmus sp. NREL 46B-D3], KAF6263679.1 wings apart-like protein regulation of heterochromatin-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW60286.1 hypothetical protein C2E21_1276 [Chlorella sorokiniana]
OG0001327	KAF6252087.1 hypothetical protein COO60DRAFT_559993 [Scenedesmus sp. NREL 46B-D3]	PRW44973.1 GPR1 FUN34 yaaH family [Chlorella sorokiniana]
OG0001328	KAF6266528.1 tryptophan synthase beta [Scenedesmus sp. NREL 46B-D3]	PRW33003.1 tryptophan synthase beta chain 1 isoform A [Chlorella sorokiniana], PRW33004.1 tryptophan synthase beta chain 1 isoform B [Chlorella sorokiniana]
OG0001329	KAF6260249.1 protein disulfide isomerase precursor [Scenedesmus sp. NREL 46B-D3]	PRW58541.1 disulfide isomerase-like 1-4 isoform A [Chlorella sorokiniana], PRW58542.1 disulfide isomerase-like 1-4 isoform B [Chlorella sorokiniana]
OG0001330	KAF6253654.1 hypersensitive-induced response protein [Scenedesmus sp. NREL 46B-D3], KAF6263260.1 flagellar associated protein [Scenedesmus sp. NREL 46B-D3]	PRW33041.1 hypersensitive-induced response 1 [Chlorella sorokiniana]
OG0001331	KAF6259451.1 hypothetical protein COO60DRAFT_1700847 [Scenedesmus sp. NREL 46B-D3]	PRW51034.1 glycosyltransferase family 32 [Chlorella sorokiniana]
OG0001332	KAF6257747.1 RNA polymerase I-associated factor PAF67-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW58820.1 eukaryotic translation initiation factor 3 subunit L-like [Chlorella sorokiniana]
OG0001333	KAF6258887.1 ClpP/crotonase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6261538.1 cyclohex-1-ene-1-carboxyl-CoA hydratase [Scenedesmus sp. NREL 46B-D3]	PRW51044.1 enoyl- hydratase [Chlorella sorokiniana]
OG0001334	KAF6262592.1 hypothetical protein COO60DRAFT_1699171 [Scenedesmus sp. NREL 46B-D3]	PRW59445.1 DEAD-box ATP-dependent RNA helicase 13 isoform B [Chlorella sorokiniana], PRW59446.1 DEAD-box ATP-dependent RNA helicase 13 isoform A [Chlorella sorokiniana]
OG0001335	KAF6265208.1 hypothetical protein COO60DRAFT_1035030 [Scenedesmus sp. NREL 46B-D3]	PRW51146.1 tesmin TSO1-like CXC 5 [Chlorella sorokiniana]
OG0001336	KAF6251305.1 hypothetical protein COO60DRAFT_1561489 [Scenedesmus sp. NREL 46B-D3], KAF6253226.1 hypothetical protein COO60DRAFT_1703906 [Scenedesmus sp. NREL 46B-D3]	PRW60104.1 Biotin carboxyl carrier of acetyl- carboxylase isoform A [Chlorella sorokiniana], PRW60103.1 Biotin carboxyl carrier of acetyl- carboxylase isoform B [Chlorella sorokiniana]
OG0001337	KAF6257301.1 Utp14 protein-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW50835.1 U3 small nucleolar RNA-associated 14-like protein A [Chlorella sorokiniana]
OG0001338	KAF6257457.1 phosphatase family [Scenedesmus sp. NREL 46B-D3]	PRW51120.1 carbon catabolite repressor 4-like protein 1 [Chlorella sorokiniana]
OG0001339	KAF6264307.1 chaperonin 10-like protein [Scenedesmus sp. NREL 46B-D3], KAF6255095.1 chaperonin 10-like protein [Scenedesmus sp. NREL 46B-D3]	PRW50837.1 putative mannitol dehydrogenase [Chlorella sorokiniana], PRW20868.1 cinnamyl alcohol dehydrogenase [Chlorella sorokiniana]
OG0001340	KAF6263281.1 diaminopimelate epimerase [Scenedesmus sp. NREL 46B-D3], KAF6263286.1 hypothetical protein COO60DRAFT_488362 [Scenedesmus sp. NREL 46B-D3]	PRW21029.1 Diaminopimelate chloroplastic [Chlorella sorokiniana]
OG0001341	KAF6259844.1 hypothetical protein COO60DRAFT_964922 [Scenedesmus sp. NREL 46B-D3]	PRW05748.1 putative transmembrane protein [Chlorella sorokiniana], PRW57172.1 hypothetical protein C2E21_4378 [Chlorella sorokiniana], PRW57171.1 hypothetical protein C2E21_4378 [Chlorella sorokiniana]
OG0001342	KAF6262215.1 NPL4 family-domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6262213.1 NPL4 family-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW57867.1 NPL4 1 [Chlorella sorokiniana]
OG0001343	KAF6237058.1 hypothetical protein COO60DRAFT_464443 [Scenedesmus sp. NREL 46B-D3], KAF6252370.1 Spc98 family-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW59035.1 Gamma-tubulin complex component 2 [Chlorella sorokiniana]
OG0001344	KAF6257322.1 ribose-phosphate pyrophosphokinase [Scenedesmus sp. NREL 46B-D3]	PRW50862.1 ribose-phosphate pyrophosphokinase isoform A [Chlorella sorokiniana], PRW50864.1 ribose-phosphate pyrophosphokinase isoform C [Chlorella sorokiniana], PRW50863.1 ribose-phosphate pyrophosphokinase isoform B [Chlorella sorokiniana]
OG0001345	KAF6261003.1 kinase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW45719.1 hypothetical protein C2E21_5938 [Chlorella sorokiniana]
OG0001346	KAF6255988.1 hypothetical protein COO60DRAFT_1702554 [Scenedesmus sp. NREL 46B-D3]	PRW45570.1 Coiled-coil domain-containing 132 [Chlorella sorokiniana]
OG0001347	KAF6266343.1 flavin-dependent monooxygenase [Scenedesmus sp. NREL 46B-D3]	PRW60659.1 mitochondrial succinate-fumarate transporter 1 isoform B [Chlorella sorokiniana]
OG0001347	KAF6250665.1 mitochondrial substrate carrier [Scenedesmus sp. NREL 46B-D3]	PRW60660.1 mitochondrial succinate-fumarate transporter 1 isoform A [Chlorella sorokiniana]
OG0001348	KAF6266534.1 hypothetical protein COO60DRAFT_1697122 [Scenedesmus sp. NREL 46B-D3], KAF6264038.1 hypothetical protein COO60DRAFT_1624407 [Scenedesmus sp. NREL 46B-D3]	PRW50907.1 hypothetical protein C2E21_5382 [Chlorella sorokiniana]
OG0001349	KAF6255805.1 amino acid transmembrane transporter [Scenedesmus sp. NREL 46B-D3], KAF6255460.1 transmembrane amino acid transporter protein-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW51175.1 Lysine histidine transporter 1 [Chlorella sorokiniana]
OG0001350	KAF6252108.1 Pyruvate/Phosphoenolpyruvate kinase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3], KAF6252110.1 Pyruvate/Phosphoenolpyruvate kinase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW60708.1 Isocitrate lyase [Chlorella sorokiniana]
OG0001351	KAF6262046.1 hypothetical protein COO60DRAFT_1699481 [Scenedesmus sp. NREL 46B-D3], KAF6250459.1 SMAD/FHA domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW44332.1 Kanadaptin isoform B [Chlorella sorokiniana], PRW44331.1 Kanadaptin isoform A [Chlorella sorokiniana]
OG0001352	KAF6251769.1 glycosyltransferase family 92-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW20728.1 glycosyl transferase family 2 [Chlorella sorokiniana]
OG0001353	KAF6252089.1 aminotransferase [Scenedesmus sp. NREL 46B-D3]	PRW45650.1 D-amino-acid chloroplastic-like isoform B [Chlorella sorokiniana], PRW45649.1 D-amino-acid chloroplastic-like isoform A [Chlorella sorokiniana]
OG0001354	KAF6254916.1 natural resistance-associated macrophage protein-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW51106.1 Natural resistance-associated macrophage [Chlorella sorokiniana], PRW44606.1 metal transporter Nramp3 [Chlorella sorokiniana]
OG0001355	KAF6265897.1 hypothetical protein COO60DRAFT_1633308 [Scenedesmus sp. NREL 46B-D3], KAF6255954.1 hypothetical protein COO60DRAFT_1702581 [Scenedesmus sp. NREL 46B-D3]	PRW20414.1 sorbosone dehydrogenase [Chlorella sorokiniana], PRW61336.1 sorbosone dehydrogenase [Chlorella sorokiniana]
OG0001356	KAF6257094.1 P-loop containing nucleoside triphosphate hydrolase protein [Scenedesmus sp. NREL 46B-D3]	PRW60577.1 Fanconi anemia group M isoform X3 [Chlorella sorokiniana]
OG0001357	KAF6263076.1 phosphatase 2C-like domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW45521.1 phosphatase 2C [Chlorella sorokiniana], PRW51169.1 phosphatase 2C 6 [Chlorella sorokiniana]
OG0001358	KAF6259435.1 hypothetical protein COO60DRAFT_1626084 [Scenedesmus sp. NREL 46B-D3]	PRW60866.1 elongation factor G- mitochondrial isoform B [Chlorella sorokiniana], PRW60865.1 elongation factor G- mitochondrial isoform A [Chlorella sorokiniana]
OG0001359	KAF6260432.1 hypothetical protein COO60DRAFT_891418 [Scenedesmus sp. NREL 46B-D3], KAF6260431.1 P-loop containing nucleoside triphosphate hydrolase protein [Scenedesmus sp. NREL 46B-D3]	PRW44379.1 helicase and polymerase-containing TEBICHI [Chlorella sorokiniana]
OG0001360	KAF6260878.1 type I 3-dehydroquinase-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW59017.1 dehydroquinate dehydratase [Chlorella sorokiniana]
OG0001361	KAF6264138.1 hypothetical protein COO60DRAFT_220740 [Scenedesmus sp. NREL 46B-D3], KAF6264145.1 hypothetical protein COO60DRAFT_1662012 [Scenedesmus sp. NREL 46B-D3], KAF6264137.1 hypothetical protein COO60DRAFT_220743 [Scenedesmus sp. NREL 46B-D3], KAF6264135.1 parkin-co-regulated protein [Scenedesmus sp. NREL 46B-D3]	PRW57654.1 Parkin coregulated like isoform B [Chlorella sorokiniana], PRW57653.1 Parkin coregulated like isoform A [Chlorella sorokiniana]
OG0001362	KAF6260868.1 short-chain dehydrogenase/reductase SDR [Scenedesmus sp. NREL 46B-D3], KAF6265818.1 short-chain dehydrogenase/reductase SDR [Scenedesmus sp. NREL 46B-D3]	PRW51056.1 NAD_P_-dependent oxidoreductase [Chlorella sorokiniana]
OG0001363	KAF6262604.1 hypothetical protein COO60DRAFT_1494915 [Scenedesmus sp. NREL 46B-D3]	PRW57586.1 proline--tRNA cytoplasmic isoform B [Chlorella sorokiniana], PRW57585.1 proline--tRNA cytoplasmic isoform A [Chlorella sorokiniana]
OG0001364	KAF6253970.1 mediator of CRAC channel activity-domain-containing protein_ partial [Scenedesmus sp. NREL 46B-D3]	PRW59461.1 Calcium release-activated calcium channel isoform B [Chlorella sorokiniana], PRW59460.1 Calcium release-activated calcium channel isoform A [Chlorella sorokiniana]
OG0001365	KAF6253447.1 hypothetical protein COO60DRAFT_1668760 [Scenedesmus sp. NREL 46B-D3], KAF6253448.1 armadillo/beta-catenin repeat family protein [Scenedesmus sp. NREL 46B-D3]	PRW57227.1 ARM REPEAT PROTEIN INTERACTING WITH ABF2-like [Chlorella sorokiniana]
OG0001366	KAF6253160.1 hypothetical protein COO60DRAFT_1703931 [Scenedesmus sp. NREL 46B-D3], KAF6257173.1 ribosomal protein S5 domain 2-type protein [Scenedesmus sp. NREL 46B-D3]	PRW56314.1 IMPACT [Chlorella sorokiniana]
OG0001367	KAF6264043.1 thioredoxin-like protein [Scenedesmus sp. NREL 46B-D3]	PRW05787.1 thioredoxin F- chloroplastic-like [Chlorella sorokiniana]
OG0001368	KAF6257211.1 vesicle-associated membrane protein [Scenedesmus sp. NREL 46B-D3]	PRW57246.1 vesicle-associated membrane 714 [Chlorella sorokiniana]
OG0001369	KAF6263774.1 ubiquitin-conjugating enzyme/RWD-like protein [Scenedesmus sp. NREL 46B-D3], KAF6259978.1 ubiquitin-conjugating enzyme/RWD-like protein [Scenedesmus sp. NREL 46B-D3], KAF6253623.1 ubiquitin-conjugating enzyme/RWD-like protein [Scenedesmus sp. NREL 46B-D3]	PRW59524.1 Ubiquitin-conjugating enzyme E2 36 [Chlorella sorokiniana]
OG0001370	KAF6257353.1 hypothetical protein COO60DRAFT_1271387 [Scenedesmus sp. NREL 46B-D3], KAF6257354.1 Meckelin [Scenedesmus sp. NREL 46B-D3]	PRW61016.1 3-dehydroquinate chloroplastic [Chlorella sorokiniana]
OG0001372	KAF6261400.1 nucleotide cyclase [Scenedesmus sp. NREL 46B-D3]	PRW20709.1 serine threonine- phosphatase 2A 65 kDa regulatory subunit A beta isoform [Chlorella sorokiniana]
OG0001373	KAF6244112.1 hypothetical protein COO60DRAFT_1601281 [Scenedesmus sp. NREL 46B-D3], KAF6244109.1 hypothetical protein COO60DRAFT_1708177 [Scenedesmus sp. NREL 46B-D3], KAF6244110.1 DnaJ domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW61011.1 Auxilin-related 2 [Chlorella sorokiniana]
OG0001374	KAF6260021.1 P-loop containing nucleoside triphosphate hydrolase protein [Scenedesmus sp. NREL 46B-D3], KAF6260022.1 hypothetical protein COO60DRAFT_1686479 [Scenedesmus sp. NREL 46B-D3]	PRW60970.1 ADP-ribosylation factor 8A [Chlorella sorokiniana]
OG0001375	KAF6254893.1 rae1-like protein [Scenedesmus sp. NREL 46B-D3]	PRW57254.1 rae1 [Chlorella sorokiniana]
OG0001376	KAF6254292.1 ubiquitin-conjugating enzyme/RWD-like protein [Scenedesmus sp. NREL 46B-D3]	PRW60394.1 ubiquitin-conjugating enzyme E2 32 [Chlorella sorokiniana]
OG0001377	KAF6249054.1 hypothetical protein COO60DRAFT_1004676 [Scenedesmus sp. NREL 46B-D3]	PRW50810.1 alpha beta-hydrolase [Chlorella sorokiniana], PRW59727.1 3-ketoacyl- synthase 11 isoform B [Chlorella sorokiniana]
OG0001378	KAF6253126.1 hypothetical protein COO60DRAFT_1703964 [Scenedesmus sp. NREL 46B-D3]	PRW61157.1 Morn repeat 1 [Chlorella sorokiniana]
OG0001379	KAF6262627.1 hypothetical protein COO60DRAFT_1699190 [Scenedesmus sp. NREL 46B-D3], KAF6257235.1 hypothetical protein COO60DRAFT_24079 [Scenedesmus sp. NREL 46B-D3]	PRW33584.1 Cathepsin Z [Chlorella sorokiniana]
OG0001380	KAF6256151.1 pyridine nucleotide-disulfide oxidoreductase-domain-containing protein_ partial [Scenedesmus sp. NREL 46B-D3]	PRW60591.1 family transcriptional regulator [Chlorella sorokiniana], PRW55994.1 internal alternative NAD_P_H-ubiquinone oxidoreductase mitochondrial-like [Chlorella sorokiniana]
OG0001381	KAF6254982.1 argininosuccinate lyase [Scenedesmus sp. NREL 46B-D3]	PRW61120.1 argininosuccinate lyase [Chlorella sorokiniana]
OG0001382	KAF6256242.1 structural maintenance of chromosomes protein 2 [Scenedesmus sp. NREL 46B-D3]	PRW61563.1 structural maintenance of chromosomes 2-1 isoform A [Chlorella sorokiniana], PRW61562.1 structural maintenance of chromosomes 2-1 isoform B [Chlorella sorokiniana]
OG0001383	KAF6254075.1 DNA topoisomerase [Scenedesmus sp. NREL 46B-D3]	PRW61571.1 DNA gyrase subunit A [Chlorella sorokiniana]
OG0001384	KAF6252307.1 hypothetical protein COO60DRAFT_1672940 [Scenedesmus sp. NREL 46B-D3], KAF6254266.1 hypothetical protein COO60DRAFT_1542332 [Scenedesmus sp. NREL 46B-D3], KAF6254267.1 hypothetical protein COO60DRAFT_335706 [Scenedesmus sp. NREL 46B-D3]	PRW61467.1 PALE chloroplastic isoform A [Chlorella sorokiniana], PRW61468.1 PALE chloroplastic isoform B [Chlorella sorokiniana]
OG0001385	KAF6259681.1 topoisomerase VI B subunit_ transducer-domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW61315.1 DNA topoisomerase 6 subunit B [Chlorella sorokiniana]
OG0001386	KAF6256322.1 RNA polymerase Rpb6 [Scenedesmus sp. NREL 46B-D3]	PRW57780.1 DNA-directed RNA polymerases and III subunit RPABC2 [Chlorella sorokiniana]
OG0001387	KAF6263559.1 hypothetical protein COO60DRAFT_1267478_ partial [Scenedesmus sp. NREL 46B-D3], KAF6256394.1 P-loop containing nucleoside triphosphate hydrolase protein_ partial [Scenedesmus sp. NREL 46B-D3]	PRW57712.1 CHROMATIN REMODELING 5 isoform B [Chlorella sorokiniana], PRW57711.1 CHROMATIN REMODELING 5 isoform A [Chlorella sorokiniana]
OG0001388	KAF6264094.1 P-loop containing nucleoside triphosphate hydrolase protein [Scenedesmus sp. NREL 46B-D3]	PRW33124.1 DEAD-box ATP-dependent RNA helicase 29 isoform X1 isoform C [Chlorella sorokiniana], PRW33125.1 DEAD-box ATP-dependent RNA helicase 29 isoform X1 isoform B [Chlorella sorokiniana], PRW33126.1 DEAD-box ATP-dependent RNA helicase 29 isoform X1 isoform A [Chlorella sorokiniana]
OG0001390	KAF6265538.1 hypothetical protein COO60DRAFT_962481 [Scenedesmus sp. NREL 46B-D3], KAF6252949.1 hypothetical protein COO60DRAFT_477659 [Scenedesmus sp. NREL 46B-D3], KAF6265543.1 hypothetical protein COO60DRAFT_962986 [Scenedesmus sp. NREL 46B-D3]	PRW20848.1 arginine methyltransferase [Chlorella sorokiniana]
OG0001391	KAF6253337.1 hypothetical protein COO60DRAFT_1547347 [Scenedesmus sp. NREL 46B-D3]	PRW56645.1 Meiotically up-regulated 158 [Chlorella sorokiniana]
OG0001393	KAF6262789.1 kinase-like domain-containing protein [Scenedesmus sp. NREL 46B-D3]	PRW45556.1 cyclin-dependent kinase C-2-like [Chlorella sorokiniana]
OG0001395	KAF6254188.1 hypothetical protein COO60DRAFT_1622490 [Scenedesmus sp. NREL 46B-D3]	PRW58691.1 DNA-directed RNA polymerase I subunit [Chlorella sorokiniana]
